Date,Open,High,Low,Close,Adj Close,Volume
2017-12-11,112.5,113.3499984741211,112.16000366210938,112.37000274658203,107.26888275146484,7538600
2017-12-12,112.37000274658203,113.7300033569336,112.0,113.45999908447266,108.30938720703125,8754400
2017-12-13,113.75,114.37000274658203,113.19000244140625,113.30999755859375,108.16620635986328,8088900
2017-12-14,113.55000305175781,114.08999633789062,112.91999816894531,112.91999816894531,107.79389190673828,9815600
2017-12-15,113.97000122070312,114.19999694824219,112.38999938964844,113.81999969482422,108.65306854248047,16388000
2017-12-18,114.69000244140625,114.75,113.25,113.55000305175781,108.39529418945312,8961800
2017-12-19,113.27999877929688,113.27999877929688,112.08000183105469,112.13999938964844,107.04930877685547,7899400
2017-12-20,112.72000122070312,113.0999984741211,111.98999786376953,112.12000274658203,107.03024291992188,6201900
2017-12-21,112.5999984741211,113.0999984741211,112.31999969482422,112.41000366210938,107.30706787109375,8866400
2017-12-22,112.38999938964844,113.11000061035156,112.25,112.69000244140625,107.57435607910156,6190100
2017-12-26,112.06999969482422,113.44000244140625,112.06999969482422,112.98999786376953,107.8607177734375,3948900
2017-12-27,112.69000244140625,114.06999969482422,112.6500015258789,114.0199966430664,108.8439712524414,7073100
2017-12-28,114.30000305175781,114.91999816894531,113.98999786376953,114.3499984741211,109.15899658203125,6937100
2017-12-29,114.75,114.88999938964844,114.0199966430664,114.0199966430664,108.8439712524414,5249000
2018-01-02,114.56999969482422,115.08000183105469,113.94999694824219,114.51000213623047,109.3117446899414,6080900
2018-01-03,114.94999694824219,115.79000091552734,114.66000366210938,115.6500015258789,110.39999389648438,6946100
2018-01-04,116.25,117.36000061035156,116.02999877929688,116.08000183105469,110.81046295166016,7805300
2018-01-05,116.98999786376953,119.0,116.41999816894531,118.86000061035156,113.46424865722656,8590500
2018-01-08,118.61000061035156,120.4800033569336,118.06999969482422,119.33999633789062,113.9224624633789,6660700
2018-01-09,119.97000122070312,119.97000122070312,118.66000366210938,119.11000061035156,113.70291137695312,6562400
2018-01-10,118.69000244140625,119.05000305175781,117.45999908447266,118.9800033569336,113.5788345336914,7490300
2018-01-11,118.80000305175781,119.9800033569336,118.68000030517578,119.83999633789062,114.39977264404297,5982100
2018-01-12,120.12000274658203,120.3499984741211,119.70999908447266,120.08999633789062,114.638427734375,5585800
2018-01-16,121.18000030517578,121.94000244140625,119.91000366210938,120.38999938964844,114.92479705810547,8803800
2018-01-17,121.19999694824219,122.16000366210938,120.7300033569336,121.9800033569336,116.442626953125,7991500
2018-01-18,122.5199966430664,123.19999694824219,122.02999877929688,123.11000061035156,117.52132415771484,8661000
2018-01-19,123.05000305175781,123.6500015258789,121.91999816894531,122.69999694824219,117.12994384765625,8250700
2018-01-22,122.87000274658203,124.33000183105469,122.4000015258789,124.33000183105469,118.68594360351562,9355000
2018-01-23,124.5999984741211,125.51000213623047,124.20999908447266,124.6500015258789,118.9914321899414,5683300
2018-01-24,125.05000305175781,125.44999694824219,123.70999908447266,124.55000305175781,118.89595794677734,6425200
2018-01-25,125.0,125.47000122070312,124.62999725341797,125.22000122070312,119.53556823730469,7166400
2018-01-26,125.7699966430664,126.37999725341797,124.76000213623047,126.31999969482422,120.58561706542969,5604900
2018-01-29,126.73999786376953,126.87999725341797,124.69000244140625,124.83999633789062,119.17277526855469,6257900
2018-01-30,123.81999969482422,124.29000091552734,122.83999633789062,123.55000305175781,117.94135284423828,8154400
2018-01-31,123.77999877929688,124.4800033569336,123.04000091552734,124.2300033569336,118.59051513671875,7338200
2018-02-01,124.73999786376953,126.26000213623047,124.0999984741211,125.72000122070312,120.01286315917969,11169700
2018-02-02,123.72000122070312,123.72000122070312,120.69999694824219,120.91000366210938,115.42120361328125,13937700
2018-02-05,118.69999694824219,121.12999725341797,115.01000213623047,116.2699966430664,110.99182891845703,16623900
2018-02-06,115.19999694824219,120.30000305175781,113.25,119.97000122070312,114.52384948730469,19053300
2018-02-07,120.08999633789062,122.45999908447266,119.20999908447266,119.6500015258789,114.21842193603516,9294000
2018-02-08,119.52999877929688,119.81999969482422,113.54000091552734,113.86000061035156,108.69123840332031,12673400
2018-02-09,114.55000305175781,117.20999908447266,111.0199966430664,116.31999969482422,111.03955078125,17695500
2018-02-12,117.79000091552734,118.83999633789062,116.87999725341797,118.47000122070312,113.09194946289062,11526300
2018-02-13,117.8499984741211,118.80000305175781,117.12999725341797,118.3499984741211,112.97740936279297,7803900
2018-02-14,117.62000274658203,120.94999694824219,117.5,120.83000183105469,115.34483337402344,9206400
2018-02-15,121.69999694824219,122.30999755859375,119.97000122070312,122.27999877929688,116.9322280883789,6921300
2018-02-16,121.62999725341797,122.98999786376953,121.56999969482422,121.8499984741211,116.52104949951172,6371400
2018-02-20,121.3499984741211,123.05000305175781,121.0199966430664,122.01000213623047,116.67405700683594,6182800
2018-02-21,122.05000305175781,122.83000183105469,120.41000366210938,120.43000030517578,115.16316986083984,7676100
2018-02-22,120.66999816894531,121.37999725341797,119.62000274658203,120.37999725341797,115.11532592773438,4994000
2018-02-23,121.56999969482422,122.95999908447266,121.22000122070312,122.93000030517578,117.55377960205078,5036900
2018-02-26,123.58000183105469,124.5999984741211,123.31999969482422,124.58999633789062,119.14122772216797,6270500
2018-02-27,124.69999694824219,125.30000305175781,123.3499984741211,123.37000274658203,117.97457122802734,7287200
2018-02-28,123.6500015258789,124.9800033569336,122.87999725341797,122.94000244140625,117.56336975097656,6780900
2018-03-01,123.26000213623047,124.0,119.62000274658203,120.4000015258789,115.13446044921875,8819600
2018-03-02,119.08999633789062,120.9800033569336,117.86000061035156,120.7699966430664,115.48827362060547,7581900
2018-03-05,120.44999694824219,122.30999755859375,119.44000244140625,121.87999725341797,116.5497055053711,5810200
2018-03-06,122.83000183105469,123.23999786376953,120.66999816894531,121.05999755859375,115.76558685302734,7464400
2018-03-07,120.02999877929688,122.23999786376953,119.69999694824219,121.8499984741211,116.52104949951172,7254100
2018-03-08,121.95999908447266,122.81999969482422,121.16999816894531,122.22000122070312,116.87484741210938,6948900
2018-03-09,123.25,124.79000091552734,122.87000274658203,124.51000213623047,119.06468963623047,6397700
2018-03-12,124.75,124.9800033569336,123.4800033569336,124.23999786376953,118.80651092529297,8636000
2018-03-13,124.25,125.0,122.9000015258789,123.19999694824219,117.81200408935547,9479500
2018-03-14,124.04000091552734,124.04000091552734,121.9000015258789,122.58000183105469,117.2191162109375,7855000
2018-03-15,123.12999725341797,124.41999816894531,122.69999694824219,123.41000366210938,118.01280975341797,5861900
2018-03-16,123.8499984741211,125.05000305175781,123.33000183105469,124.52999877929688,119.08382415771484,9447100
2018-03-19,123.94000244140625,124.30999755859375,122.27999877929688,123.20999908447266,117.82154846191406,17387800
2018-03-20,123.37999725341797,125.16999816894531,123.30000305175781,124.91000366210938,119.44719696044922,7779700
2018-03-21,124.9000015258789,125.44000244140625,123.06999969482422,123.22000122070312,117.83112335205078,7359500
2018-03-22,122.19999694824219,122.68000030517578,119.69999694824219,119.98999786376953,114.74236297607422,10501500
2018-03-23,119.88999938964844,120.33000183105469,116.76000213623047,117.0,111.88314819335938,10024300
2018-03-26,119.08999633789062,120.73999786376953,117.80000305175781,120.63999938964844,115.36392211914062,8735400
2018-03-27,121.5199966430664,121.5999984741211,116.73999786376953,117.4000015258789,112.26565551757812,9008600
2018-03-28,116.93000030517578,118.06999969482422,116.02999877929688,116.98999786376953,111.87356567382812,9420400
2018-03-29,117.68000030517578,120.58999633789062,117.04000091552734,119.62000274658203,114.3885726928711,12918100
2018-04-02,119.2699966430664,119.83000183105469,116.76000213623047,118.38999938964844,113.21234893798828,9877100
2018-04-03,118.88999938964844,119.98999786376953,117.48999786376953,119.19999694824219,113.9869155883789,7084800
2018-04-04,116.9000015258789,120.12000274658203,116.70999908447266,119.80999755859375,114.57025146484375,8425700
2018-04-05,121.0,122.01000213623047,120.37000274658203,121.19000244140625,115.889892578125,6816000
2018-04-06,120.18000030517578,120.55999755859375,117.12000274658203,117.69999694824219,112.55252075195312,8383800
2018-04-09,118.62999725341797,120.66999816894531,118.62999725341797,118.79000091552734,113.59488677978516,7024800
2018-04-10,120.55999755859375,121.16000366210938,119.63999938964844,120.72000122070312,115.44046020507812,8947200
2018-04-11,119.98999786376953,121.66000366210938,119.62000274658203,119.77999877929688,114.54154968261719,5874900
2018-04-12,120.4000015258789,121.9800033569336,120.38999938964844,121.06999969482422,115.7751235961914,5666000
2018-04-13,121.7300033569336,122.47000122070312,120.6500015258789,120.75,115.46915435791016,9174300
2018-04-16,122.11000061035156,122.87000274658203,121.51000213623047,121.87999725341797,116.5497055053711,6903200
2018-04-17,122.91000366210938,124.26000213623047,122.5199966430664,123.80000305175781,118.38577270507812,5979600
2018-04-18,124.05999755859375,124.87000274658203,123.37999725341797,124.4800033569336,119.03600311279297,5171000
2018-04-19,124.30999755859375,124.72000122070312,123.1500015258789,123.95999908447266,118.53876495361328,7294100
2018-04-20,124.05999755859375,124.81999969482422,123.30999755859375,124.19999694824219,118.76825714111328,7479400
2018-04-23,124.30000305175781,124.97000122070312,123.9000015258789,124.45999908447266,119.01688385009766,8004300
2018-04-24,124.87000274658203,125.04000091552734,120.55000305175781,121.2699966430664,115.96639251708984,9434400
2018-04-25,121.13999938964844,121.3499984741211,119.37000274658203,121.20999908447266,115.90900421142578,8001200
2018-04-26,125.13999938964844,127.58999633789062,123.77999877929688,127.08000183105469,121.52230072021484,14345800
2018-04-27,126.44000244140625,127.05999755859375,125.38999938964844,126.01000213623047,120.49910736083984,6842700
2018-04-30,126.73999786376953,127.9000015258789,126.66000366210938,126.87999725341797,121.33106231689453,8449200
2018-05-01,126.86000061035156,127.56999969482422,125.51000213623047,127.51000213623047,121.93350219726562,6407300
2018-05-02,127.87999725341797,128.10000610351562,126.0,126.37999725341797,120.85293579101562,8515300
2018-05-03,125.80999755859375,127.45999908447266,125.31999969482422,127.18000030517578,121.61793518066406,6778600
2018-05-04,126.33000183105469,128.36000061035156,126.06999969482422,128.16000366210938,122.55508422851562,5798400
2018-05-07,128.39999389648438,129.52000427246094,128.25,129.25999450683594,123.60697174072266,5737300
2018-05-08,129.13999938964844,129.97000122070312,128.30999755859375,129.89999389648438,124.21896362304688,5044700
2018-05-09,130.00999450683594,131.0,129.58999633789062,130.83999633789062,125.11785888671875,6119400
2018-05-10,131.2899932861328,131.75,130.72000122070312,131.0,125.27088165283203,6585800
2018-05-11,131.0,132.08999633789062,130.22999572753906,131.82000732421875,126.05500030517578,5437100
2018-05-14,132.42999267578125,132.5,130.6699981689453,131.2100067138672,125.47167205810547,5017000
2018-05-15,130.55999755859375,131.39999389648438,129.89999389648438,131.10000610351562,125.36650085449219,5532300
2018-05-16,131.08999633789062,131.39999389648438,130.5399932861328,130.88999938964844,125.16568756103516,5124200
2018-05-17,130.5800018310547,130.8000030517578,129.61000061035156,129.92999267578125,124.44731140136719,4911700
2018-05-18,129.6199951171875,130.33999633789062,129.07000732421875,129.92999267578125,124.44731140136719,6082700
2018-05-21,130.9499969482422,131.50999450683594,129.99000549316406,130.66000366210938,125.1465072631836,5591800
2018-05-22,131.0,131.77999877929688,130.5,130.7100067138672,125.19442749023438,6645500
2018-05-23,130.05999755859375,131.91000366210938,129.8000030517578,131.8800048828125,126.31501007080078,6569100
2018-05-24,131.82000732421875,132.2100067138672,130.5,131.88999938964844,126.32461547851562,6035200
2018-05-25,131.8800048828125,132.10000610351562,130.92999267578125,131.27999877929688,125.7403335571289,7509600
2018-05-29,130.38999938964844,131.0500030517578,129.05999755859375,129.69000244140625,124.21746063232422,10401900
2018-05-30,130.1999969482422,131.10000610351562,129.8699951171875,130.63999938964844,125.12738800048828,10631300
2018-05-31,130.64999389648438,131.5800018310547,129.97999572753906,130.72000122070312,125.20398712158203,11086000
2018-06-01,131.83999633789062,132.50999450683594,130.36000061035156,130.85000610351562,125.32852172851562,8323400
2018-06-04,131.94000244140625,133.57000732421875,131.42999267578125,133.07000732421875,127.4548110961914,7178000
2018-06-05,133.3800048828125,133.6199951171875,132.6999969482422,133.55999755859375,127.9241714477539,6198200
2018-06-06,134.0,136.30999755859375,133.61000061035156,136.27999877929688,130.52938842773438,8065800
2018-06-07,136.36000061035156,136.5800018310547,133.0500030517578,133.83999633789062,128.19235229492188,8309200
2018-06-08,133.44000244140625,134.9199981689453,133.22999572753906,134.74000549316406,129.05430603027344,5261000
2018-06-11,134.89999389648438,135.19000244140625,133.80999755859375,133.91000366210938,128.2593994140625,7988700
2018-06-12,134.0399932861328,135.1300048828125,133.5399932861328,134.86000061035156,129.16929626464844,5743300
2018-06-13,135.17999267578125,135.77000427246094,134.30999755859375,134.39999389648438,128.7286834716797,4881600
2018-06-14,134.9600067138672,135.6999969482422,134.75,135.0,129.30337524414062,6464100
2018-06-15,135.10000610351562,135.72999572753906,134.0,135.10000610351562,129.399169921875,10044500
2018-06-18,134.3699951171875,136.30999755859375,134.1199951171875,136.1999969482422,130.4527587890625,8713300
2018-06-19,134.55999755859375,135.24000549316406,133.57000732421875,135.11000061035156,129.40872192382812,6557600
2018-06-20,135.52000427246094,136.69000244140625,135.5,135.5,129.7823028564453,7192000
2018-06-21,135.27000427246094,136.1199951171875,134.25999450683594,134.52999877929688,128.85321044921875,8689800
2018-06-22,135.60000610351562,135.85000610351562,134.25999450683594,135.3300018310547,129.61947631835938,6031900
2018-06-25,134.91000366210938,134.91000366210938,129.52999877929688,130.92999267578125,125.4051513671875,10086200
2018-06-26,132.11000061035156,133.7899932861328,131.61000061035156,132.5500030517578,126.95677947998047,7733900
2018-06-27,133.00999450683594,133.66000366210938,131.00999450683594,131.02000427246094,125.49134826660156,7282100
2018-06-28,131.0,133.1199951171875,130.64999389648438,132.74000549316406,127.13875579833984,6576500
2018-06-29,133.27999877929688,134.19000244140625,132.4499969482422,132.4499969482422,126.86097717285156,7259000
2018-07-02,131.9600067138672,133.0500030517578,131.14999389648438,132.5,126.90887451171875,7554400
2018-07-03,133.00999450683594,133.41000366210938,131.4199981689453,131.4499969482422,125.90316772460938,3621600
2018-07-05,132.1300048828125,133.3300018310547,131.8300018310547,133.2899932861328,127.6655502319336,4729300
2018-07-06,133.5800018310547,134.27999877929688,132.5,134.08999633789062,128.43179321289062,4839800
2018-07-09,134.94000244140625,135.97000122070312,134.7899932861328,135.52000427246094,129.80145263671875,8960700
2018-07-10,135.57000732421875,137.3300018310547,135.33999633789062,136.69000244140625,130.9220733642578,6561900
2018-07-11,136.6300048828125,138.80999755859375,136.60000610351562,138.14999389648438,132.3204345703125,10648700
2018-07-12,139.00999450683594,139.9499969482422,138.66000366210938,139.89999389648438,133.99659729003906,11816100
2018-07-13,139.7899932861328,140.02999877929688,137.5399932861328,139.4199981689453,133.5369110107422,7865700
2018-07-16,139.4199981689453,139.5500030517578,138.16000366210938,138.4600067138672,132.61741638183594,4969900
2018-07-17,138.17999267578125,139.91000366210938,137.4199981689453,139.63999938964844,133.7476043701172,5412600
2018-07-18,139.91000366210938,141.1699981689453,139.3699951171875,140.89999389648438,134.9544219970703,7008600
2018-07-19,140.9499969482422,140.99000549316406,139.92999267578125,140.1300048828125,134.2169189453125,7937000
2018-07-20,140.0,141.47000122070312,139.9199981689453,140.99000549316406,135.04066467285156,7153600
2018-07-23,140.66000366210938,140.97000122070312,139.63999938964844,140.02999877929688,134.12115478515625,7723600
2018-07-24,140.99000549316406,141.47000122070312,139.50999450683594,140.02999877929688,134.12115478515625,8336700
2018-07-25,140.33999633789062,142.77000427246094,139.89999389648438,142.63999938964844,136.62103271484375,8376000
2018-07-26,141.61000061035156,142.7899932861328,139.52999877929688,142.5,136.48692321777344,10520800
2018-07-27,143.0800018310547,143.13999938964844,139.2100067138672,140.7100067138672,134.77247619628906,7014900
2018-07-30,140.1300048828125,140.4199981689453,135.30999755859375,136.47999572753906,130.72091674804688,12812400
2018-07-31,137.1300048828125,138.02000427246094,135.6300048828125,136.74000549316406,130.96994018554688,7683300
2018-08-01,137.74000549316406,138.74000549316406,137.41000366210938,138.25,132.41624450683594,7087700
2018-08-02,137.4499969482422,139.19000244140625,137.0,138.9199981689453,133.05795288085938,12300000
2018-08-03,139.2899932861328,139.86000061035156,137.94000244140625,139.82000732421875,133.91995239257812,4617500
2018-08-06,139.64999389648438,140.25999450683594,139.0500030517578,139.7100067138672,133.81466674804688,5143000
2018-08-07,139.97999572753906,140.69000244140625,139.8699951171875,140.27999877929688,134.36062622070312,10034500
2018-08-08,139.97999572753906,140.99000549316406,139.8300018310547,140.67999267578125,134.74365234375,5389500
2018-08-09,140.72999572753906,141.24000549316406,139.89999389648438,140.00999450683594,134.10198974609375,5679300
2018-08-10,139.8800048828125,140.74000549316406,139.25,139.72999572753906,133.83380126953125,6523500
2018-08-13,140.52999877929688,141.24000549316406,139.8300018310547,140.2100067138672,134.2935333251953,4817500
2018-08-14,140.3000030517578,140.99000549316406,139.8800048828125,140.75999450683594,134.8203125,5888700
2018-08-15,140.35000610351562,140.69000244140625,138.83999633789062,139.9199981689453,134.01576232910156,5288400
2018-08-16,141.07000732421875,141.49000549316406,140.4199981689453,140.64999389648438,134.9174346923828,5931700
2018-08-17,140.77999877929688,141.7100067138672,140.57000732421875,141.3300018310547,135.5697479248047,7699600
2018-08-20,141.5399932861328,141.60000610351562,140.6999969482422,140.94000244140625,135.1956329345703,4662200
2018-08-21,141.0,141.4600067138672,139.8000030517578,140.0399932861328,134.3323211669922,6854300
2018-08-22,139.85000610351562,141.52999877929688,139.85000610351562,141.13999938964844,135.3874969482422,4191700
2018-08-23,141.00999450683594,142.4499969482422,140.77000427246094,142.10000610351562,136.30831909179688,4426800
2018-08-24,142.32000732421875,144.3800048828125,142.32000732421875,144.1999969482422,138.3227996826172,5714000
2018-08-27,144.99000549316406,145.60000610351562,144.7100067138672,145.39999389648438,139.47381591796875,7194900
2018-08-28,145.6300048828125,146.1699981689453,144.8699951171875,145.1999969482422,139.2820587158203,4925700
2018-08-29,145.4600067138672,147.3000030517578,145.4199981689453,147.02999877929688,141.03741455078125,5192900
2018-08-30,146.82000732421875,147.7100067138672,146.36000061035156,146.74000549316406,140.75924682617188,7804600
2018-08-31,146.74000549316406,147.63999938964844,146.5,146.88999938964844,140.90313720703125,5786600
2018-09-04,146.92999267578125,147.86000061035156,146.6699981689453,147.8000030517578,141.77606201171875,7638100
2018-09-05,147.0,147.82000732421875,142.5500030517578,142.6699981689453,136.85511779785156,11363400
2018-09-06,143.2899932861328,144.6999969482422,142.5399932861328,144.5,138.61050415039062,9589200
2018-09-07,143.99000549316406,144.44000244140625,142.75,143.1999969482422,137.36354064941406,13626200
2018-09-10,144.1300048828125,144.44000244140625,143.2100067138672,144.0800018310547,138.20765686035156,5362700
2018-09-11,143.4600067138672,145.52000427246094,143.25,145.49000549316406,139.56021118164062,9895900
2018-09-12,145.85000610351562,146.8000030517578,145.07000732421875,146.57000732421875,140.59617614746094,6964100
2018-09-13,147.14999389648438,148.07000732421875,147.08999633789062,147.6300048828125,141.6129913330078,5803400
2018-09-14,147.91000366210938,148.3699951171875,147.35000610351562,147.83999633789062,141.81442260742188,4928300
2018-09-17,147.8300018310547,147.89999389648438,145.8300018310547,146.17999267578125,140.22207641601562,7708600
2018-09-18,146.1999969482422,148.08999633789062,145.9499969482422,147.6300048828125,141.6129913330078,5692100
2018-09-19,148.27999877929688,148.82000732421875,147.25,147.4199981689453,141.4115447998047,7432300
2018-09-20,147.99000549316406,149.49000549316406,147.1999969482422,149.24000549316406,143.15736389160156,7172700
2018-09-21,149.9499969482422,150.25999450683594,149.35000610351562,150.0500030517578,143.93431091308594,15628100
2018-09-24,149.16000366210938,149.64999389648438,147.27000427246094,149.11000061035156,143.0326690673828,6706700
2018-09-25,149.7100067138672,149.9600067138672,149.10000610351562,149.5800018310547,143.48350524902344,4230700
2018-09-26,150.0,150.4199981689453,149.0399932861328,149.27000427246094,143.18614196777344,5852400
2018-09-27,149.89999389648438,150.63999938964844,149.55999755859375,150.02000427246094,143.90560913085938,5868500
2018-09-28,149.80999755859375,150.3699951171875,149.5500030517578,150.08999633789062,143.97271728515625,6035900
2018-10-01,150.88999938964844,151.55999755859375,150.61000061035156,150.7899932861328,144.6441650390625,9802100
2018-10-02,150.83999633789062,150.83999633789062,149.1699981689453,149.6699981689453,143.56982421875,8047500
2018-10-03,150.7100067138672,150.7100067138672,149.19000244140625,149.3699951171875,143.2820587158203,7521100
2018-10-04,149.17999267578125,149.27999877929688,146.10000610351562,146.75999450683594,140.7784423828125,9208900
2018-10-05,146.63999938964844,147.41000366210938,144.39999389648438,145.36000061035156,139.43548583984375,7085700
2018-10-08,145.00999450683594,145.00999450683594,140.17999267578125,141.88999938964844,136.10694885253906,11637300
2018-10-09,141.4600067138672,143.2899932861328,141.1199951171875,142.30999755859375,136.50979614257812,10798000
2018-10-10,142.57000732421875,142.69000244140625,135.2100067138672,135.52000427246094,129.99655151367188,15450100
2018-10-11,134.08999633789062,137.24000549316406,132.25999450683594,133.72999572753906,128.27952575683594,15657200
2018-10-12,138.47999572753906,140.97999572753906,137.42999267578125,140.05999755859375,134.35150146484375,12993300
2018-10-15,139.89999389648438,140.05999755859375,137.22000122070312,137.22999572753906,131.63685607910156,7953000
2018-10-16,138.7100067138672,142.13999938964844,138.67999267578125,141.74000549316406,135.96302795410156,11059500
2018-10-17,142.33999633789062,142.86000061035156,140.72999572753906,142.4499969482422,136.64405822753906,9170600
2018-10-18,142.4600067138672,142.4600067138672,137.9499969482422,139.2899932861328,133.61289978027344,10222600
2018-10-19,139.89999389648438,142.19000244140625,139.3800048828125,140.0800018310547,134.37069702148438,8696900
2018-10-22,140.97000122070312,141.5399932861328,139.50999450683594,140.63999938964844,134.90785217285156,6099500
2018-10-23,136.88999938964844,140.0399932861328,135.58999633789062,139.1199951171875,133.4497833251953,10736100
2018-10-24,139.6999969482422,140.17999267578125,134.0,134.25999450683594,128.78790283203125,13849600
2018-10-25,135.4499969482422,140.89999389648438,132.5,140.52000427246094,134.79275512695312,14985900
2018-10-26,137.97999572753906,139.8699951171875,136.05999755859375,137.74000549316406,132.12608337402344,12034900
2018-10-29,139.61000061035156,141.50999450683594,132.27000427246094,134.3300018310547,128.8550262451172,12768200
2018-10-30,133.0800018310547,134.86000061035156,129.7899932861328,132.75999450683594,127.34902954101562,15107600
2018-10-31,134.99000549316406,139.1199951171875,134.99000549316406,137.85000610351562,132.2316436767578,13205300
2018-11-01,139.0,140.8699951171875,137.49000549316406,140.8300018310547,135.09014892578125,16024000
2018-11-02,141.11000061035156,141.4499969482422,137.85000610351562,139.77999877929688,134.08291625976562,17063100
2018-11-05,139.8000030517578,140.2100067138672,138.07000732421875,139.8000030517578,134.10208129882812,6280000
2018-11-06,139.8000030517578,140.91000366210938,139.72000122070312,140.7899932861328,135.05172729492188,4732700
2018-11-07,142.33999633789062,144.89999389648438,142.32000732421875,144.77999877929688,138.87911987304688,20502100
2018-11-08,144.60000610351562,145.4600067138672,143.64999389648438,145.22999572753906,139.31077575683594,5927400
2018-11-09,144.1999969482422,144.57000732421875,142.36000061035156,143.92999267578125,138.06373596191406,8339800
2018-11-12,143.4199981689453,143.63999938964844,139.1699981689453,139.72000122070312,134.02537536621094,11335100
2018-11-13,140.35000610351562,141.89999389648438,139.00999450683594,139.72000122070312,134.02537536621094,6287000
2018-11-14,142.02000427246094,142.60000610351562,138.41000366210938,139.49000549316406,133.80470275878906,6613900
2018-11-15,138.85000610351562,141.91000366210938,137.92999267578125,141.83999633789062,136.3032684326172,8565000
2018-11-16,140.4199981689453,141.83999633789062,139.9199981689453,140.17999267578125,134.7080535888672,8628000
2018-11-19,140.47000122070312,140.57000732421875,134.25,134.75999450683594,129.49961853027344,16253000
2018-11-20,130.30999755859375,134.52999877929688,129.5399932861328,133.3699951171875,128.16387939453125,12720200
2018-11-21,134.36000061035156,135.77999877929688,133.6300048828125,134.4199981689453,129.1728973388672,7416300
2018-11-23,132.58999633789062,134.25,132.49000549316406,132.8699951171875,127.68339538574219,3676000
2018-11-26,134.60000610351562,136.52000427246094,134.25,135.94000244140625,130.63357543945312,9144600
2018-11-27,135.27999877929688,136.30999755859375,134.1199951171875,135.91000366210938,130.60472106933594,7877900
2018-11-28,137.07000732421875,141.5399932861328,136.8699951171875,141.3800048828125,135.8612060546875,11265100
2018-11-29,140.69000244140625,140.6999969482422,138.7100067138672,139.10000610351562,133.67019653320312,8751500
2018-11-30,139.00999450683594,142.25999450683594,138.6300048828125,141.7100067138672,136.17835998535156,11362800
2018-12-03,145.0,145.72000122070312,143.85000610351562,145.0,139.33987426757812,11285600
2018-12-04,143.1300048828125,144.35000610351562,138.5,138.63999938964844,133.2281951904297,13988900
2018-12-06,135.0399932861328,141.11000061035156,133.47999572753906,141.0500030517578,135.54408264160156,16391900
2018-12-07,140.82000732421875,142.1300048828125,135.99000549316406,137.11000061035156,131.75790405273438,14007700
